DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2007,-2.3,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2008,-3.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2009,-5.9,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2010,-0.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2011,1.3,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2012,-3.9,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2013,-10.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2014,-2.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2015,-2.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2016,-7.3,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2017,-2.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2018,-0.9,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2019,-6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2020,-18.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2021,7.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2022,1.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2023,-16.8,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Czechia,2024,-7.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1992,-4.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1993,-7.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1994,-4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1995,-2.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1996,-4.9,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1997,-3.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1998,-6.9,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,1999,-0.3,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2000,-7.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2001,-6.7,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2002,-1.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2003,-0.8,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2004,-3.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2005,-1.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2006,-4.1,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2007,30.1,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2008,-11.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2009,-15.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2010,-8.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2011,0.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2012,-5.7,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2013,-11.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2014,-1.5,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2015,-5.3,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2016,-5.8,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2017,1,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2018,-6.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2019,-13.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2020,-6.1,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2021,3.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2022,-5.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2023,-8.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Germany,2024,-0.2,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2001,-1.6,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2002,5.3,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2003,-1.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2004,5.1,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2005,4.9,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2006,-6.8,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2007,-9.8,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2008,-2.7,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2009,-8.7,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2010,-4.8,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2011,-6.7,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2012,-5.1,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2013,-17,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2014,-11.4,,
ESTAT:STS_INPR_A(1.0),26/04/2025 11:00,Annual,Production (volume),Mining and quarrying,"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Denmark,2015,-2.2,,
