geo,TIME_PERIOD,OBS_VALUE
Iceland,2012,0.8734745478336184
Iceland,2013,0.8710918729155929
Iceland,2014,0.8629290088217636
Iceland,2015,0.8485707196072387
Iceland,2016,0.8236018776076027
Iceland,2017,0.8281926298938365
Iceland,2018,0.8302116728018454
Iceland,2019,0.8437304459873293
Iceland,2020,0.883100711610731
Iceland,2021,0.8646666732891612
Iceland,2022,0.8437210490199455
Iceland,2023,0.846676356306377
Italy,1990,0.043692961735821684
Italy,1991,0.04942172811152729
Italy,1992,0.05244718219312986
Italy,1993,0.053061781754896266
Italy,1994,0.05558399647164581
Italy,1995,0.04788885702259332
Italy,1996,0.05180655480075544
Italy,1997,0.052890545615294896
Italy,1998,0.053719984032202094
Italy,1999,0.057100509660857245
Italy,2000,0.05793994429751678
Italy,2001,0.05913159068908606
Italy,2002,0.06183049056194782
Italy,2003,0.06988628019231195
Italy,2004,0.0697065881994277
Italy,2005,0.07446337880690813
Italy,2006,0.08154288486815932
Italy,2007,0.09032688008228074
Italy,2008,0.1065086667525956
Italy,2009,0.12184233831331141
Italy,2010,0.12363574499323994
Italy,2011,0.12282047121624654
Italy,2012,0.14524809614829298
Italy,2013,0.1664905215193361
Italy,2014,0.17693042745113258
Italy,2015,0.1686814953294145
Italy,2016,0.16864359829828512
Italy,2017,0.18068218361306707
Italy,2018,0.1865200988475525
Italy,2019,0.18987082039839157
Italy,2020,0.20724319064648825
Italy,2021,0.19644156037346291
Italy,2022,0.19017340483371073
Italy,2023,0.20548333450076192
Lithuania,1990,0.019651201996455977
Lithuania,1991,0.018155936545907046
Lithuania,1992,0.0278486436741171
Lithuania,1993,0.04963008101473871
Lithuania,1994,0.057896955806662535
Lithuania,1995,0.05571517275135699
Lithuania,1996,0.05593041960318714
Lithuania,1997,0.06007054474746905
Lithuania,1998,0.06400887728685492
Lithuania,1999,0.07748743967024886
Lithuania,2000,0.0917794524133855
Lithuania,2001,0.08694900532979165
Lithuania,2002,0.08570604216616211
Lithuania,2003,0.08474557639239902
Lithuania,2004,0.08882882598256034
Lithuania,2005,0.09808939192663528
Lithuania,2006,0.10490325615774042
Lithuania,2007,0.10037761962814057
Lithuania,2008,0.10603564089359871
Lithuania,2009,0.11896553517906854
Lithuania,2010,0.15038242813197936
Lithuania,2011,0.143829872152828
Lithuania,2012,0.15654457248614628
Lithuania,2013,0.1727717516008443
Lithuania,2014,0.18088082070783615
Lithuania,2015,0.19750368578822416
Lithuania,2016,0.19906621651841092
Lithuania,2017,0.20450196905581894
Lithuania,2018,0.20278283294129665
Lithuania,2019,0.2036768996731807
Lithuania,2020,0.2169156759226942
Lithuania,2021,0.23582484392698932
Lithuania,2022,0.2512482294840988
Lithuania,2023,0.27399778978010214
Luxembourg,1990,0.005183827937927363
Luxembourg,1991,0.005251086689521857
Luxembourg,1992,0.009203522371911629
Luxembourg,1993,0.008851605559959121
Luxembourg,1994,0.009445949451536826
Luxembourg,1995,0.010441836148907205
Luxembourg,1996,0.008786915526916721
Luxembourg,1997,0.010015303524892966
Luxembourg,1998,0.011188541700118824
Luxembourg,1999,0.010036631673902929
Luxembourg,2000,0.010570626779559318
Luxembourg,2001,0.010381052589001379
Luxembourg,2002,0.009484933090396485
Luxembourg,2003,0.009729951944940224
Luxembourg,2004,0.010612255826317783
Luxembourg,2005,0.01485003773421452
Luxembourg,2006,0.016046062155207468
Luxembourg,2007,0.027789831095084455
Luxembourg,2008,0.028772069613830675
Luxembourg,2009,0.028640833147918734
Luxembourg,2010,0.027841156229678338
Luxembourg,2011,0.027743207972411074
Luxembourg,2012,0.031023599205595713
Luxembourg,2013,0.0356816085605815
Luxembourg,2014,0.04474640663285184
Luxembourg,2015,0.04983583989231824
Luxembourg,2016,0.0529797341992904
Luxembourg,2017,0.06134460437618884
Luxembourg,2018,0.06561933998839889
Luxembourg,2019,0.07098320087344986
Luxembourg,2020,0.10066779667424905
Luxembourg,2021,0.09660427342612653
Luxembourg,2022,0.10349522640022799
Luxembourg,2023,0.11927247184997639
Latvia,1990,0.13142512297465073
Latvia,1991,0.14001739387844092
Latvia,1992,0.16025203816594674
Latvia,1993,0.2073748524811375
Latvia,1994,0.24314388408261756
Latvia,1995,0.2714196124487721
Latvia,1996,0.263541397370714
Latvia,1997,0.2920379260172433
Latvia,1998,0.32260149227424945
Latvia,1999,0.3128222521889215
Latvia,2000,0.3081724680637219
Latvia,2001,0.3143335933160543
Latvia,2002,0.30724846701339364
Latvia,2003,0.3010965740715983
Latvia,2004,0.3238346819201404
Latvia,2005,0.3216934412947702
Latvia,2006,0.3002813848634755
Latvia,2007,0.2879608349047306
Latvia,2008,0.2934659250088787
Latvia,2009,0.34744461971636104
Latvia,2010,0.3098419746462158
Latvia,2011,0.32387526841334385
Latvia,2012,0.3639324060143583
Latvia,2013,0.3608132463552572
Latvia,2014,0.3623716685597208
Latvia,2015,0.3509888560178508
Latvia,2016,0.36971739026983164
Latvia,2017,0.4252075270709696
